Transaction ID,creditLimit,availableMoney,transactionAmount,cardPresent,CVVcorrect,account_age,isFraud
46823,5000,2647.79,90.5,0,1,25,0
46824,5000,2234.58,50.17,0,1,49,0
46825,5000,2184.41,22.42,0,1,49,0
46826,7500,6109.14,43.3,0,1,71,0
46827,5000,2117.02,435.25,0,1,49,0
46828,15000,3484.82,261.35,0,1,2,0
46829,15000,865.48,294.53,1,1,25,0
46830,7500,2045.58,8.47,1,1,25,0
46831,500,104.74,102.25,1,1,25,0
46832,50000,5335.63,262.9,1,1,18,0
46833,2500,861.52,93.3,1,1,101,0
46834,2500,313.32,59.86,0,1,12,0
46835,5000,1163.05,219.02,0,1,49,0
46836,5000,944.03,46.05,0,1,49,0
46837,10000,1296.79,36.42,0,1,7,0
46838,5000,2914.9,164.77,1,1,9,0
46839,50000,15728.48,66.49,0,1,49,0
46840,5000,3736.33,138.19,0,1,84,0
46841,2500,556.1,109.91,1,1,125,0
46842,5000,1120.49,34.4,0,1,21,0
46843,7500,3214.09,35,1,1,71,0
46844,15000,2404.02,187.05,1,1,73,0
46845,2500,315.37,20.87,0,1,58,0
46846,1000,669.32,186.66,0,1,31,0
46847,15000,14690.31,132.53,0,1,9,0
46848,50000,21478.28,69.23,1,1,60,0
46849,5000,1847.83,302.47,0,1,49,0
46850,500,241.43,0,0,1,29,0
46851,7500,5391.48,22.14,1,1,42,0
46852,5000,2676.44,472.71,0,1,73,0
46853,50000,8096.92,140.32,0,1,16,0
46854,2500,2449.87,18.75,0,1,74,0
46855,250,86.77,0,0,1,56,0
46856,10000,10000,30.62,0,1,21,0
46857,15000,14835.57,47.41,1,1,22,0
46858,50000,37814.69,104.43,0,1,2,0
46859,5000,2311.72,223.49,0,1,50,0
46860,10000,5628.74,75.33,0,1,49,0
46861,1000,277.45,45.03,1,1,18,0
46862,500,205.54,7.23,1,1,18,0
46863,5000,433.12,21.68,0,1,59,0
46864,5000,430.14,77.13,1,1,12,0
46865,15000,5400.72,507.1,1,1,27,0
46866,2500,1626.02,9.39,0,1,9,0
46867,5000,3824.96,315.83,1,1,18,0
46868,20000,6497.28,241.26,1,1,21,0
46869,5000,2848.52,17.47,0,1,10,0
46870,5000,1082.46,64.2,0,1,50,0
46871,20000,2720.3,217.75,1,1,16,0
46872,15000,2253.81,71.58,1,1,12,0
46873,500,-45.58,31.41,0,1,17,0
46874,5000,2121.74,78.04,0,1,30,0
46875,20000,3137.24,314.9,0,1,25,0
46876,15000,9067.09,130.88,0,1,57,0
46877,500,-488.12,15.76,0,1,71,0
46878,15000,15000,216.53,0,1,188,0
46879,2500,1409.04,179.53,0,1,15,0
46880,50000,49672.85,12,0,1,10,0
46881,5000,1930.37,17.17,0,1,50,0
46882,5000,2249.17,205.48,1,1,15,0
46883,2500,1159.3,152.24,1,1,24,0
46884,5000,4085.2,20.48,0,1,11,0
46885,15000,5819.26,21.57,1,1,34,0
46886,7500,3662.08,0,0,1,16,0
46887,15000,13243.84,32.31,1,1,54,0
46888,5000,1076.24,134.2,0,1,14,0
46889,5000,4493.16,6.41,1,1,11,0
46890,50000,21207.21,75.53,1,1,31,0
46891,50000,15697.03,459.13,0,1,9,0
46892,1000,691.2,411.12,0,1,46,0
46893,15000,880.65,322.13,1,1,32,0
46894,500,63.84,21.1,0,1,31,0
46895,1000,487.38,123.75,0,1,14,0
46896,500,192.74,8.37,0,1,41,0
46897,7500,6824.54,83.72,1,1,9,0
46898,5000,3080.45,32.3,1,1,15,0
46899,5000,4441.77,136.71,0,1,50,0
46900,5000,4305.06,35.08,0,1,50,0
46901,15000,2170.75,103.97,0,1,20,0
46902,50000,20093.87,132.27,0,1,7,0
46903,7500,7450.38,176.79,0,1,26,0
46904,50000,11265.76,67.83,1,1,35,0
46905,5000,1941.53,95.5,0,1,17,0
46906,5000,2485.19,156.9,1,1,13,0
46907,10000,4748.03,292.54,1,1,29,0
46908,1000,579.79,8.35,0,1,15,0
46909,50000,15058.53,131.87,0,1,24,0
46910,20000,18994.66,135.78,1,1,71,0
46911,5000,3156.97,136.48,1,1,50,0
46912,5000,882.54,29.41,1,1,12,0
46913,7500,2656.01,513.89,1,1,6,0
46914,7500,3113.56,129.64,0,1,30,0
46915,5000,488.54,356.81,1,1,43,0
46916,50000,7952.28,12.99,1,1,24,0
46917,20000,15392.92,468.61,1,1,14,0
46918,20000,6054.39,111.54,0,1,8,0
46919,7500,3293.72,309.65,1,1,19,0
46920,7500,6283.68,54.83,1,1,24,0
46921,5000,2173.09,436.17,0,1,50,0
46922,15000,14538.13,111.91,0,1,6,0
46923,50000,46015.5,287.17,0,1,47,0
46924,2500,1759.88,41.05,1,1,75,0
46925,5000,1468.66,41.5,0,1,50,0
46926,1000,158.48,98.46,0,1,16,0
46927,5000,2343.15,35.67,1,1,38,0
46928,5000,915.26,16.51,0,1,16,0
46929,7500,6636.07,93.9,1,1,45,0
46930,5000,1593.16,19.92,0,1,29,0
46931,5000,924.74,0,0,1,50,0
46932,5000,2028.22,39.73,1,1,45,0
46933,15000,7546.21,300.39,0,1,19,0
46934,5000,445.96,56.35,1,1,25,0
46935,10000,3680.69,3.64,1,1,29,0
46936,5000,740.59,36.03,0,1,26,0
46937,5000,482.74,331.04,0,1,51,0
46938,20000,9466.21,31.38,1,1,23,0
46939,7500,1851.7,0,0,1,32,0
46940,15000,14231.42,245.94,0,1,9,0
46941,5000,460.73,39.98,0,1,51,0
46942,20000,15064,155.39,0,1,22,0
46943,15000,2978.88,127.23,1,1,36,0
46944,5000,4252,42.79,0,1,51,0
46945,20000,19991.34,97.85,0,1,15,0
46946,10000,3230.13,0,0,1,65,0
46947,2500,183.76,10.3,0,1,29,0
46948,15000,3834.3,197.97,1,1,61,0
46949,1000,456.47,211.13,0,1,97,0
46950,5000,789.98,165.88,0,1,15,0
46951,5000,3232.94,100.37,0,1,51,0
46952,15000,14247.35,129.98,0,1,53,0
46953,5000,2108.94,9.11,1,1,36,0
46954,2500,2165.26,10.99,1,1,26,0
46955,50000,4972.72,64.83,1,1,25,0
46956,2500,1120.08,200.04,1,1,15,0
46957,10000,8041.03,184.1,1,1,27,0
46958,5000,1309.03,36.3,0,1,34,0
46959,20000,17944.63,156.01,0,1,6,0
46960,10000,825.22,96.76,0,1,7,0
46961,5000,771.5,515.81,0,1,57,0
46962,2500,895.02,153.36,0,1,33,0
46963,15000,8775.92,288.9,0,1,9,0
46964,10000,5344.27,179.6,0,1,17,0
46965,5000,1359.13,33.76,0,1,51,0
46966,5000,918.28,273.18,1,1,43,0
46967,15000,14334.25,45.75,1,1,111,0
46968,10000,634.06,232.04,1,1,26,0
46969,7500,6682.58,109.86,1,1,19,0
46970,15000,13567.07,53.27,1,1,14,0
46971,5000,2870.1,20.32,0,1,19,0
46972,5000,1325.29,465.67,0,1,51,0
46973,15000,1789.17,36.5,1,1,18,0
46974,250,250,6.46,1,1,10,0
46975,5000,5000,57.15,0,1,44,0
46976,7500,7500,216.2,1,1,26,0
46977,5000,2432.95,34.43,1,1,3,0
46978,10000,6036.13,32.08,1,1,19,0
46979,7500,4193.88,128.89,0,1,9,0
46980,5000,2752.61,144.77,1,1,41,0
46981,15000,12911.76,180.34,1,1,6,0
46982,7500,2041.77,207.32,1,1,12,0
46983,7500,5683.3,205.86,0,1,39,0
46984,10000,7634.15,47.47,0,1,9,0
46985,1000,323.9,129.5,1,1,11,0
46986,50000,5371.1,374.54,0,1,21,0
46987,20000,9694.45,318.93,0,1,8,0
46988,15000,4505.84,69.45,1,1,27,0
46989,5000,648.99,173.77,0,1,26,0
46990,15000,3141.01,19.89,0,1,11,0
46991,10000,9814.68,38.15,0,1,5,0
46992,5000,715.91,41.96,0,1,51,0
46993,5000,673.95,109.29,0,1,51,0
46994,15000,5234.69,431.95,0,1,28,0
46995,15000,11580.73,3.15,0,1,13,0
46996,5000,554.65,90.78,0,1,51,0
46997,15000,7698.29,253.3,1,1,13,0
46998,15000,2051.57,237.36,0,1,11,0
46999,7500,6196.4,100.31,1,1,2,0
47000,15000,2637.12,23.03,1,1,24,0
47001,5000,1330.23,184.32,0,1,22,0
47002,15000,14497.8,8.2,0,1,24,0
47003,10000,9594.7,131,0,1,27,0
47004,5000,926.94,109.81,0,1,51,0
47005,2500,1290.54,30.52,1,1,18,0
47006,5000,2372.39,118.69,0,1,26,0
47007,10000,3575.26,208.84,0,1,23,0
47008,7500,5740.71,406.83,1,1,82,0
47009,15000,15000,106.43,1,1,14,0
47010,15000,12640.55,17.38,0,1,120,0
47011,10000,9372.1,7.68,0,1,18,0
47012,1000,783.97,0,0,1,18,0
47013,1000,448.8,51.07,1,1,33,0
47014,5000,1777.53,753.39,0,1,52,0
47015,2500,1478.94,74.72,0,1,21,0
47016,15000,6009.15,36.92,1,1,96,0
47017,10000,1766.15,246.51,1,1,16,0
47018,15000,6602.82,340.61,0,1,12,0
47019,15000,4993.98,180.99,0,0,12,0
47020,20000,20000,4.65,0,1,48,0
47021,20000,18890.79,111.01,1,1,3,0
47022,500,-176.69,11.46,0,1,5,0
47023,1000,954.59,51.38,0,1,21,0
47024,1000,400.73,40.49,1,1,23,0
47025,15000,11039.96,511.96,0,1,26,0
47026,5000,3056.28,118.74,0,1,52,0
47027,20000,15837.97,682.62,0,1,21,0
47028,5000,832.33,139.53,0,1,24,0
47029,5000,2644.73,0,0,1,20,0
47030,5000,2162.65,142.77,0,1,16,0
47031,20000,2443.95,57.53,1,1,31,0
47032,5000,336.53,330.01,0,1,22,0
47033,15000,1651.72,331.35,0,1,33,0
47034,7500,1963.71,338.85,0,1,23,0
47035,5000,1652.23,330.53,0,1,52,0
47036,1000,520.5,506.18,0,1,96,0
47037,5000,3921.36,76.14,1,1,24,0
47038,5000,1145.71,478.5,0,1,52,0
47039,20000,13405.15,0,0,1,19,0
47040,1000,434.07,91.03,1,1,151,0
47041,5000,626.78,198.51,0,1,52,0
47042,250,250,5.64,0,1,19,0
47043,10000,3940.49,0,0,1,30,0
47044,10000,3595.11,497.44,0,1,19,0
47045,1000,570.31,212.76,0,1,68,0
47046,5000,267.75,193.79,0,1,52,0
47047,250,129.38,353.15,1,1,18,0
47048,5000,3189.46,61.59,1,1,85,0
47049,5000,1663.68,891.85,0,1,25,0
47050,5000,2330.74,62.72,0,1,52,0
47051,7500,7500,605.7,0,1,14,0
47052,5000,3916.38,139.67,0,1,9,0
47053,20000,13900.18,47,0,1,10,0
47054,5000,488,8.61,0,1,21,0
47055,20000,8176.81,70.7,0,1,11,0
47056,10000,10000,54.88,1,1,46,0
47057,15000,4096.54,401.7,0,1,23,0
47058,2500,526.13,259.69,0,1,16,0
47059,7500,3798.32,13.56,1,1,23,0
47060,5000,608.02,51.58,0,0,52,0
47061,5000,4722.77,88.13,1,1,18,0
47062,5000,454.97,0,0,1,52,0
47063,5000,454.97,298.86,0,1,52,0
47064,10000,9767.29,52.54,0,1,47,0
47065,10000,7665.55,120.34,0,1,5,0
47066,2500,195.13,90.93,0,1,16,0
47067,5000,2317.66,476,1,1,7,0
47068,5000,2271.37,77.48,0,1,52,0
47069,20000,7644.92,25.4,0,1,92,0
47070,7500,2114.75,11.68,1,1,8,0
47071,5000,1450.44,16.81,0,1,24,0
47072,5000,1927.74,122.33,0,1,52,0
47073,15000,8838.4,66.9,0,1,25,0
47074,20000,9625.43,116.12,1,1,15,0
47075,20000,907.56,157.48,1,1,74,0
47076,5000,3382.53,379.74,0,1,95,0
47077,5000,716.86,156.4,1,1,47,0
47078,5000,4797.45,19.22,0,1,24,0
47079,5000,741.22,323.88,1,1,27,0
47080,7500,1259.31,110.76,1,1,44,0
47081,2500,1312.84,60.56,0,0,12,0
47082,2500,2076.12,100.45,1,1,91,0
47083,5000,998.49,230.86,0,1,52,0
47084,7500,2473.55,20.61,1,1,22,0
47085,5000,4016.57,194,0,1,9,0
47086,7500,3153.08,3.69,1,1,35,0
47087,15000,3811.25,50.41,0,1,20,0
47088,20000,2058.85,2.44,0,1,38,0
47089,7500,1572.64,16.57,1,1,14,0
47090,5000,1948,100.65,0,1,16,0
47091,1000,242.29,47.79,1,1,62,0
47092,7500,1543.16,32.05,0,1,50,0
47093,7500,7250.75,5.86,0,1,17,0
47094,15000,12552.09,38.98,0,1,36,0
47095,5000,2794.02,15.39,1,1,30,0
47096,15000,5152.01,90.13,1,1,11,0
47097,5000,3466.91,39.46,1,1,10,0
47098,7500,5997.08,64.76,1,1,24,0
47099,7500,485.56,0.85,1,1,27,0
47100,250,148.91,260.34,1,1,78,0
47101,15000,11813.52,131.3,0,1,19,0
47102,1000,412.86,32.75,1,1,8,0
47103,5000,2073.2,7.54,0,1,28,0
47104,5000,266.6,61.2,0,1,53,0
47105,5000,4075.71,229.57,1,1,33,0
47106,5000,4921.53,55.4,1,1,88,0
47107,15000,14792.32,204.12,1,1,8,0
47108,15000,7386.59,676.13,0,1,18,0
47109,20000,12984.67,49.03,0,1,10,0
47110,5000,5000,174.59,0,1,60,0
47111,2500,2397.62,335.11,1,1,12,0
47112,5000,3736.47,22.26,1,1,53,0
47113,1000,1000,18.47,1,1,34,0
47114,50000,5139.05,112.52,1,1,22,0
47115,5000,2411.24,17.78,0,1,45,0
47116,5000,457.63,497.18,1,1,20,0
47117,2500,1336.7,348.63,1,1,29,0
47118,5000,4830.57,86.27,1,1,6,0
47119,10000,9590.48,12.26,0,1,41,0
47120,10000,2415.66,92.32,1,1,13,0
47121,15000,1185.48,19.51,0,1,21,0
47122,20000,10089.37,6.23,0,1,24,0
47123,5000,2896.15,34.58,0,1,53,0
47124,2500,1027.68,169.35,0,1,16,0
47125,5000,1372.93,0,0,1,29,0
47126,250,214.13,161.23,0,1,22,0
47127,1000,339.79,812.55,0,1,96,0
47128,5000,966.49,87.97,1,1,73,0
47129,7500,7325.1,46.66,0,1,20,0
47130,5000,2114.18,12,0,1,53,0
47131,5000,2310.81,46.16,0,1,41,0
47132,15000,9393.08,147.5,0,1,32,0
47133,5000,1426.5,252.45,0,1,53,0
47134,5000,4869.04,165.8,0,1,43,0
47135,5000,1050.89,125.61,0,1,9,0
47136,20000,17452.43,0.38,0,1,46,0
47137,1000,940.11,68.68,0,1,8,0
47138,2500,1359.6,426.53,0,1,10,0
47139,2500,462.01,404.62,1,1,9,0
47140,5000,4661.04,241.22,1,1,29,0
47141,20000,19914.11,64.21,0,1,41,0
47142,5000,336.57,67.4,0,1,53,0
47143,7500,5386.84,256.34,1,1,8,0
47144,7500,4874.51,0,0,1,20,0
47145,2500,461.84,197.95,0,1,22,0
47146,1000,585.87,58.11,1,1,12,0
47147,5000,399.53,15.3,0,1,22,0
47148,10000,3189.65,7,1,1,31,0
47149,250,89.81,3.01,0,1,2,0
47150,2500,2229.52,43.22,1,1,19,0
47151,250,107.32,412.6,1,1,12,0
47152,20000,11674.95,120.52,0,1,23,0
47153,50000,48959.01,338.24,0,1,14,0
47154,15000,3387.08,15.8,0,1,20,0
47155,15000,9722.59,362.68,0,1,18,0
47156,7500,7115.72,398.12,0,1,69,0
47157,5000,2487.76,11.58,1,1,39,0
47158,15000,14943.72,328.6,1,1,6,0
47159,2500,441.73,184.01,1,1,19,0
47160,5000,1516.56,43.59,0,1,53,0
47161,50000,48374.25,94.36,0,1,10,0
47162,5000,1492.13,71.82,0,1,53,0
47163,15000,2617.81,38.19,1,1,28,0
47164,5000,3136.07,196.81,0,1,26,0
47165,15000,14044.26,151.42,0,1,15,0
47166,5000,2915.65,127.31,0,1,11,0
47167,5000,896.9,93.15,0,1,53,0
47168,5000,4458.57,34.16,1,1,85,0
47169,50000,39132.15,753.74,0,1,5,0
47170,1000,788.92,12.32,0,1,22,0
47171,2500,2110.76,152.69,1,1,9,0
47172,2500,1839.55,22.17,1,1,4,0
47173,5000,2581.66,0.5,0,1,23,0
47174,15000,9764.95,47.9,1,1,8,0
47175,5000,2206.59,170.94,0,1,32,0
47176,10000,9895.18,0.48,1,1,11,0
47177,5000,4534.76,56.59,0,1,46,0
47178,15000,11799.63,17.71,0,1,10,0
47179,10000,9975.8,303.58,1,1,14,0
47180,20000,19120.49,139.86,0,1,17,0
47181,10000,9946.08,47.6,1,1,24,0
47182,15000,14465.77,84.29,0,1,9,0
47183,15000,11964.32,4.28,0,1,26,0
47184,5000,4102.15,245.75,1,1,50,0
47185,1000,460.5,269.9,0,1,114,0
47186,250,46.32,9.14,1,1,15,0
47187,15000,2272.82,111.85,1,1,16,0
47188,10000,3255.61,28.7,0,1,30,0
47189,5000,985.6,103.67,1,1,11,0
47190,2500,2500,346.86,0,1,49,0
47191,7500,7280.86,17.32,0,1,22,0
47192,7500,1334.03,70.95,1,1,14,0
47193,2500,1370.11,26.82,0,1,20,0
47194,5000,5000,128.73,0,1,29,0
47195,15000,14679.55,5.12,0,1,62,0
47196,250,114.01,126.08,0,1,8,0
47197,15000,2185.24,116.32,1,1,11,0
47198,7500,6739.23,57.53,1,1,24,0
47199,5000,1686.27,48.86,1,1,3,0
47200,7500,5012.65,59.1,1,1,22,0
47201,2500,1466.27,74.1,1,1,27,0
47202,15000,14300.23,119.36,1,1,5,0
47203,15000,3377.02,0,0,1,12,0
47204,15000,6215.06,80.78,1,1,4,0
47205,5000,281.51,330.26,1,1,29,0
47206,10000,3857.02,44.42,0,1,148,0
47207,15000,14437.05,5.12,0,1,70,0
47208,7500,5075.29,245.69,1,1,11,0
47209,5000,848.83,168.45,0,0,70,0
47210,5000,3303.31,139.31,0,1,29,0
47211,2500,509.81,20.25,1,1,6,0
47212,5000,4552.94,179.47,0,1,21,0
47213,2500,1183.55,678.8,1,1,20,0
47214,1000,246.23,9.99,0,1,63,0
47215,5000,4046.3,50.3,0,1,21,0
47216,2500,201.28,413.52,1,1,37,0
47217,5000,1285.2,203.04,1,1,19,0
47218,10000,1190.75,227.96,1,1,27,0
47219,5000,864.53,351.53,0,1,10,0
47220,15000,5838.83,0,0,1,23,0
47221,500,167.06,179.01,1,1,31,0
47222,5000,3684.38,26.04,0,1,21,0
47223,20000,6594,71.68,1,1,23,0
47224,15000,10921.74,358.22,0,1,33,0
47225,5000,4184.79,152.31,0,1,19,0
47226,2500,1106.64,245.38,1,1,10,0
47227,5000,3125.07,121.36,0,1,22,0
47228,5000,1292.56,274.06,1,1,50,0
47229,1000,196.36,84.6,0,1,39,0
47230,15000,5589.96,132.94,1,1,33,0
47231,15000,3419.26,84.63,1,1,15,0
47232,7500,5702.56,195.81,1,1,33,0
47233,5000,2410.53,102.74,1,1,25,0
47234,5000,3521.64,21.08,0,1,25,0
47235,5000,2665.82,252.34,0,1,23,0
47236,5000,447.95,28.89,1,1,75,0
47237,250,93.47,13.06,0,1,41,0
47238,5000,1905.4,55.98,1,1,74,0
47239,7500,7310.82,54.91,0,1,19,0
47240,5000,1826.57,13.42,0,1,24,0
47241,5000,3747.45,190.29,1,1,21,0
47242,15000,8142.37,136.37,0,1,8,0
47243,5000,739.24,67.09,0,1,31,0
47244,250,-54.31,237.03,1,1,8,0
47245,5000,23.13,453.29,0,1,43,0
47246,50000,31665.26,75.81,1,1,22,0
47247,7500,5468.47,103.74,0,1,32,0
47248,15000,14672.21,48.55,0,1,37,0
47249,7500,6779.42,167.07,0,1,12,0
47250,5000,893.43,120.53,1,1,66,0
47251,7500,7500,13.14,1,1,32,0
47252,1000,599.25,23.15,1,1,27,0
47253,15000,8507.18,69.47,0,1,23,0
47254,15000,14483.33,156.56,0,1,20,0
47255,7500,404.53,28.69,1,1,12,0
47256,5000,664.61,41.21,1,1,1,0
47257,1000,234.9,242.04,1,1,11,0
47258,5000,1944.19,75.15,0,1,26,0
47259,10000,2690.2,151.69,0,1,33,0
47260,5000,2191.33,124.52,0,1,26,0
47261,50000,45572.27,62.51,0,1,41,0
47262,20000,19948.09,8.78,0,1,25,0
47263,5000,1835.37,66.41,0,1,27,0
47264,50000,48235.27,95.25,1,1,59,0
47265,500,103.86,26.8,0,1,25,0
47266,10000,3189.33,123.37,0,1,17,0
47267,15000,14322.55,56.72,1,1,24,0
47268,5000,1942.51,52.41,1,1,37,0
47269,5000,3831.14,74.9,1,1,7,0
47270,5000,4512.85,568.2,0,1,23,0
47271,10000,1091.92,219.76,1,1,17,0
47272,2500,1131.88,124.82,0,1,24,0
47273,5000,445.25,151.2,0,1,28,0
47274,5000,1307.28,178.83,1,1,49,0
47275,5000,5000,437.55,0,1,38,0
47276,2500,968.9,261.72,0,1,3,0
47277,7500,6655.14,68.43,1,1,58,0
47278,50000,36020.57,22.32,0,1,6,0
47279,15000,11768.4,226.09,1,1,41,0
47280,5000,2232.11,46.42,0,1,16,0
47281,20000,20000,11.92,0,1,5,0
47282,5000,3798.25,2.54,0,1,28,0
47283,5000,5000,55.18,1,1,14,0
47284,15000,15000,9.9,0,1,87,0
47285,5000,3640.19,112.21,0,1,29,0
47286,5000,3814.51,71.57,0,1,30,0
47287,5000,2887.79,389.15,0,1,18,0
47288,20000,13962.22,0.4,0,1,16,0
47289,250,250,403.44,1,1,15,0
47290,50000,5806.26,63.94,0,1,24,0
47291,50000,30685.31,109.34,0,1,5,0
47292,15000,4759.8,21.2,0,1,28,0
47293,15000,6543.59,189.59,0,1,106,0
47294,10000,9491.94,323.75,1,1,19,0
47295,5000,2155.45,185.35,0,1,28,0
47296,20000,12111.52,253.34,0,1,15,0
47297,5000,2803.56,184.33,0,1,23,0
47298,5000,2408.67,75.27,0,1,20,0
47299,5000,2345.11,50.63,1,1,30,0
47300,50000,48781.01,7.56,0,1,48,0
47301,2500,1622.29,186.33,1,1,34,0
47302,5000,4984.65,4.15,0,1,45,0
47303,5000,1296.77,48.03,1,1,11,0
47304,5000,2942.02,288.38,0,1,11,0
47305,7500,6211.99,174.84,1,1,11,0
47306,50000,4028.03,52.81,1,1,9,0
47307,250,166.59,194.93,1,1,10,0
47308,5000,1472.09,176.79,1,1,11,0
47309,5000,3212.09,205.63,1,1,11,0
47310,7500,3636.07,31.78,1,1,20,0
47311,15000,7978.73,178.66,0,1,13,0
47312,20000,19731.16,243.98,0,1,5,0
47313,20000,19487.18,1.28,0,1,5,0
47314,7500,1712.48,345.81,0,1,51,0
47315,15000,8891.99,160.43,1,1,6,0
47316,20000,19320.81,119.99,0,1,95,0
47317,250,250,8.84,0,1,36,0
47318,5000,3124.2,393.4,0,1,19,0
47319,15000,14116.15,56,0,1,23,0
47320,50000,47500.75,104.79,1,1,13,0
47321,20000,18558.32,188.04,0,1,5,0
47322,5000,996.36,47.62,1,1,26,0
47323,5000,3667.66,144,0,1,10,0
47324,15000,7143.98,120.03,1,1,23,0
47325,15000,8962.32,342.42,0,1,8,0
47326,15000,13241.86,43.45,1,1,47,0
47327,5000,2215.49,155.59,1,1,11,0
47328,20000,16691.26,32.67,0,1,6,0
47329,250,102.76,51.21,0,1,7,0
47330,5000,371.96,90.9,0,1,20,0
47331,1000,277.87,388.77,0,1,11,0
47332,15000,8875.96,0.57,0,1,27,0
47333,5000,2228.25,57.83,1,1,81,0
47334,50000,18043.7,84.19,0,1,17,0
47335,20000,1841.39,56.48,0,1,16,0
47336,5000,1654.12,106.57,1,1,81,0
47337,15000,2313.43,109.38,1,0,14,0
47338,10000,2887.78,0,0,1,8,0
47339,7500,6908.82,255.55,1,0,14,0
47340,5000,935.75,83.22,0,1,12,0
47341,20000,5513.71,135.69,1,1,14,0
47342,5000,2578.61,258.17,0,1,7,0
47343,5000,2677.27,6,0,1,21,0
47344,7500,7267.59,11.96,1,1,81,0
47345,7500,2312.74,469.22,0,1,94,0
47346,5000,3869.99,302.42,1,1,6,0
47347,15000,7077.64,1.38,1,1,16,0
47348,5000,773.59,43.38,0,1,2,0
47349,5000,816.13,186.97,0,1,17,0
47350,15000,12043.88,75.82,0,1,19,0
47351,5000,1501.4,248.24,0,1,23,0
47352,5000,3804.83,0,0,1,90,0
47353,5000,2489.61,102.42,1,1,50,0
47354,50000,44923.13,88.46,1,1,79,0
47355,5000,2786.3,126.54,0,1,26,0
47356,7500,598.89,294.91,1,1,12,0
47357,5000,2081.46,482.43,0,1,21,0
47358,50000,15437.65,0,0,1,16,0
47359,15000,6081.38,203.07,1,1,14,0
47360,5000,4836.4,129.62,0,1,81,0
47361,5000,3469.92,78.81,1,1,21,0
47362,50000,49991.23,20.59,0,1,8,0
47363,20000,12824.66,69.18,1,1,11,0
47364,5000,4109.37,54.36,1,1,9,0
47365,5000,2983.81,0,0,1,42,0
47366,15000,2880.45,233.92,0,1,23,0
47367,5000,2478.97,15.15,1,1,21,0
47368,10000,843.31,329.99,1,1,75,0
47369,250,250,437.73,1,1,35,0
47370,50000,49431.91,30.68,1,1,63,0
47371,5000,2476.39,97.85,0,1,8,0
47372,20000,11838.74,14.6,0,1,13,0
47373,5000,1039.43,75.48,0,1,22,0
47374,20000,11649.48,3.17,0,1,13,0
47375,50000,46831.56,63.33,1,1,48,0
47376,7500,3353.63,78.41,0,1,63,0
47377,15000,6290.2,72.8,1,1,10,0
47378,7500,4112.01,64.34,0,1,47,0
47379,20000,18654.4,1.48,1,1,51,0
47380,7500,4935.76,446.23,1,1,24,0
47381,15000,2387.06,2.03,1,1,17,0
47382,2500,2042.84,25.87,1,1,33,0
47383,50000,45759.64,138.35,0,1,23,0
47384,7500,5335.71,221.67,0,1,33,0
47385,2500,2038.38,34.89,1,1,8,0
47386,7500,1459.69,56.28,1,1,21,0
47387,2500,1986.04,19.71,0,1,18,0
47388,7500,690.85,6.87,1,1,10,0
47389,7500,4287.17,90.77,0,1,95,0
47390,15000,11647.17,585.56,0,1,19,0
47391,20000,13343.36,101.5,1,1,72,0
47392,15000,1247.06,104.36,0,1,18,0
47393,20000,9544.75,44.66,1,1,15,0
47394,5000,437.43,150.14,0,1,82,0
47395,1000,161.73,330.09,1,1,154,0
47396,2500,562.96,39.31,0,1,73,0
47397,20000,19274.12,370.49,0,1,97,0
47398,5000,3140.31,23.93,0,1,24,0
47399,250,114.79,31.92,1,1,9,0
47400,20000,9116.33,245.35,0,1,16,0
47401,20000,5333.96,48.14,0,0,23,0
47402,5000,928.58,118.95,1,1,140,0
47403,20000,8670.7,44.66,1,1,16,0
47404,15000,13288.67,5.43,0,1,70,0
47405,15000,6445.78,20,1,1,17,0
47406,2500,1603.34,23.06,0,1,80,0
47407,20000,8530.9,44.66,1,1,16,0
47408,5000,1803.82,98.75,0,1,15,0
47409,2500,1544.57,144.81,1,1,79,0
47410,7500,3242.78,166.17,0,1,101,0
47411,20000,15327.01,329.3,0,1,37,0
47412,15000,15000,29.16,1,1,11,0
47413,5000,3929.58,84.06,1,1,15,0
47414,20000,19177.35,16.83,1,1,54,0
47415,20000,8373.35,290.27,1,1,18,0
47416,15000,13874.52,58.11,1,1,47,0
47417,10000,4681.4,115.41,1,1,12,0
47418,5000,3990.38,146.42,0,1,18,0
47419,5000,2511.72,15.94,0,1,24,0
47420,15000,10611.14,67.74,0,1,28,0
47421,5000,4970.69,155.28,0,1,29,0
47422,15000,5148,65.79,0,1,31,0
47423,10000,9397.77,181.48,1,1,55,0
47424,50000,26895.79,128.14,1,1,27,0
47425,500,306.05,37.78,0,1,15,0
47426,250,87.5,8.66,0,1,45,0
47427,250,103.84,8.66,0,1,47,0
47428,7500,7500,122.03,0,1,13,0
47429,500,500,50.25,0,1,40,0
47430,50000,49076.57,219.45,0,1,59,0
47431,7500,7500,349.37,1,1,74,0
47432,15000,3743.21,206.81,0,1,4,0
47433,50000,48651.17,777,1,1,20,0
47434,15000,3499.45,99.48,0,1,17,0
47435,15000,1897.12,41.84,1,1,12,0
47436,10000,9701.37,12.67,1,1,15,0
47437,1000,169.61,102.43,1,1,61,0
47438,15000,9457.32,204.96,0,1,24,0
47439,15000,15000,34.27,1,1,10,0
47440,5000,3110.89,14.02,1,1,85,0
47441,2500,326.36,153.02,1,1,7,0
